file.name	rsquared	query.genome	target.genome	match.file.name
42_60.rda	42_60.rda	0.775584151462395	42	60	42_60.txt.match
42_62.rda	42_62.rda	0.744282778275634	42	62	42_62.txt.match
42_65.rda	42_65.rda	0.944906690570858	42	65	42_65.txt.match
42_66.rda	42_66.rda	0.834385280781764	42	66	42_66.txt.match
42_67.rda	42_67.rda	0.299688473325427	42	67	42_67.txt.match
42_68.rda	42_68.rda	0.608368082306791	42	68	42_68.txt.match
42_69.rda	42_69.rda	0.96754886930392	42	69	42_69.txt.match
43_44.rda	43_44.rda	0.477688499368567	43	44	43_44.txt.match
43_45.rda	43_45.rda	0.601021528493882	43	45	43_45.txt.match
43_46.rda	43_46.rda	0.726217683776242	43	46	43_46.txt.match
43_48.rda	43_48.rda	0.741316003611797	43	48	43_48.txt.match
43_49.rda	43_49.rda	0.831821177158745	43	49	43_49.txt.match
43_50.rda	43_50.rda	0.766715764564641	43	50	43_50.txt.match
43_51.rda	43_51.rda	0.764002128783888	43	51	43_51.txt.match
43_52.rda	43_52.rda	0.785508793738474	43	52	43_52.txt.match
43_53.rda	43_53.rda	0.29062915935686	43	53	43_53.txt.match
43_54.rda	43_54.rda	0.214726984207015	43	54	43_54.txt.match
43_55.rda	43_55.rda	0.198452571313057	43	55	43_55.txt.match
43_56.rda	43_56.rda	0.353454349624957	43	56	43_56.txt.match
43_58.rda	43_58.rda	0.44077320322856	43	58	43_58.txt.match
43_59.rda	43_59.rda	0.902062022091382	43	59	43_59.txt.match
43_60.rda	43_60.rda	0.808056204610149	43	60	43_60.txt.match
43_62.rda	43_62.rda	0.802238416097533	43	62	43_62.txt.match
43_65.rda	43_65.rda	0.945359437381655	43	65	43_65.txt.match
43_66.rda	43_66.rda	0.83094283018834	43	66	43_66.txt.match
43_67.rda	43_67.rda	0.379433156394486	43	67	43_67.txt.match
43_68.rda	43_68.rda	0.601358199325638	43	68	43_68.txt.match
43_69.rda	43_69.rda	0.937931571451488	43	69	43_69.txt.match
44_45.rda	44_45.rda	0.776803753752539	44	45	44_45.txt.match
44_46.rda	44_46.rda	0.883815885419033	44	46	44_46.txt.match
44_48.rda	44_48.rda	0.863757399778666	44	48	44_48.txt.match
44_49.rda	44_49.rda	0.91152855636527	44	49	44_49.txt.match
44_50.rda	44_50.rda	0.879199140734065	44	50	44_50.txt.match
44_51.rda	44_51.rda	0.86764880513086	44	51	44_51.txt.match
44_52.rda	44_52.rda	0.890841325074538	44	52	44_52.txt.match
44_53.rda	44_53.rda	0.296834167411713	44	53	44_53.txt.match
44_54.rda	44_54.rda	0.585661535863856	44	54	44_54.txt.match
44_55.rda	44_55.rda	0.606095849878427	44	55	44_55.txt.match
44_56.rda	44_56.rda	0.606946012378782	44	56	44_56.txt.match
44_58.rda	44_58.rda	0.488902707171614	44	58	44_58.txt.match
44_59.rda	44_59.rda	0.670702459770148	44	59	44_59.txt.match
44_60.rda	44_60.rda	0.595128295046311	44	60	44_60.txt.match
44_62.rda	44_62.rda	0.859935648353102	44	62	44_62.txt.match
44_65.rda	44_65.rda	0.957994986654243	44	65	44_65.txt.match
44_66.rda	44_66.rda	0.894490705147019	44	66	44_66.txt.match
44_67.rda	44_67.rda	0.717770894087021	44	67	44_67.txt.match
44_68.rda	44_68.rda	0.179310168512865	44	68	44_68.txt.match
44_69.rda	44_69.rda	0.951266708370583	44	69	44_69.txt.match
45_46.rda	45_46.rda	0.879210286532082	45	46	45_46.txt.match
45_48.rda	45_48.rda	0.499438937852329	45	48	45_48.txt.match
45_49.rda	45_49.rda	0.717356712368596	45	49	45_49.txt.match
45_50.rda	45_50.rda	0.284403969714819	45	50	45_50.txt.match
45_51.rda	45_51.rda	0.387871728817835	45	51	45_51.txt.match
45_52.rda	45_52.rda	0.33194774623207	45	52	45_52.txt.match
45_53.rda	45_53.rda	0.680214604451317	45	53	45_53.txt.match
45_54.rda	45_54.rda	0.553269478518397	45	54	45_54.txt.match
45_55.rda	45_55.rda	0.553577119355741	45	55	45_55.txt.match
45_56.rda	45_56.rda	0.736560524666141	45	56	45_56.txt.match
45_58.rda	45_58.rda	0.789939094501433	45	58	45_58.txt.match
45_59.rda	45_59.rda	0.935627378337781	45	59	45_59.txt.match
45_60.rda	45_60.rda	0.963775432460295	45	60	45_60.txt.match
45_62.rda	45_62.rda	0.741192761275205	45	62	45_62.txt.match
45_65.rda	45_65.rda	0.999999920652288	45	65	45_65.txt.match
45_66.rda	45_66.rda	0.918566406547087	45	66	45_66.txt.match
45_67.rda	45_67.rda	0.68676942214169	45	67	45_67.txt.match
45_68.rda	45_68.rda	0.854175408423539	45	68	45_68.txt.match
45_69.rda	45_69.rda	0.976362776239447	45	69	45_69.txt.match
46_48.rda	46_48.rda	0.83948379747578	46	48	46_48.txt.match
46_49.rda	46_49.rda	0.876044787612001	46	49	46_49.txt.match
46_50.rda	46_50.rda	0.904450262049235	46	50	46_50.txt.match
46_51.rda	46_51.rda	0.873848133049991	46	51	46_51.txt.match
46_52.rda	46_52.rda	0.911047165307822	46	52	46_52.txt.match
46_53.rda	46_53.rda	0.771895548932123	46	53	46_53.txt.match
46_54.rda	46_54.rda	0.726940539287789	46	54	46_54.txt.match
46_55.rda	46_55.rda	0.754701363648476	46	55	46_55.txt.match
46_56.rda	46_56.rda	0.695910854869764	46	56	46_56.txt.match
46_58.rda	46_58.rda	0.735800437848589	46	58	46_58.txt.match
46_59.rda	46_59.rda	0.941914968167886	46	59	46_59.txt.match
46_60.rda	46_60.rda	0.885332250033977	46	60	46_60.txt.match
46_62.rda	46_62.rda	0.905538827636241	46	62	46_62.txt.match
46_65.rda	46_65.rda	0.978958416740687	46	65	46_65.txt.match
46_66.rda	46_66.rda	0.94786608632392	46	66	46_66.txt.match
46_67.rda	46_67.rda	0.734884901449633	46	67	46_67.txt.match
46_68.rda	46_68.rda	0.882284784350553	46	68	46_68.txt.match
46_69.rda	46_69.rda	0.96675624122991	46	69	46_69.txt.match
48_49.rda	48_49.rda	0.0162106467231773	48	49	48_49.txt.match
48_50.rda	48_50.rda	0.31161814792846	48	50	48_50.txt.match
48_51.rda	48_51.rda	0.280605610994943	48	51	48_51.txt.match
48_52.rda	48_52.rda	0.272162381265324	48	52	48_52.txt.match
48_53.rda	48_53.rda	0.773430128314696	48	53	48_53.txt.match
48_54.rda	48_54.rda	0.641369815246561	48	54	48_54.txt.match
48_55.rda	48_55.rda	0.694985068831242	48	55	48_55.txt.match
48_56.rda	48_56.rda	0.787965761492382	48	56	48_56.txt.match
48_58.rda	48_58.rda	0.7931840669925	48	58	48_58.txt.match
48_59.rda	48_59.rda	0.999999967634117	48	59	48_59.txt.match
48_60.rda	48_60.rda	0.999999948181079	48	60	48_60.txt.match
48_62.rda	48_62.rda	0.607938028803182	48	62	48_62.txt.match
48_65.rda	48_65.rda	0.982812816886145	48	65	48_65.txt.match
48_66.rda	48_66.rda	0.946680013627908	48	66	48_66.txt.match
48_67.rda	48_67.rda	0.598673664773257	48	67	48_67.txt.match
48_68.rda	48_68.rda	0.910994171618465	48	68	48_68.txt.match
48_69.rda	48_69.rda	0.999999958753996	48	69	48_69.txt.match
49_50.rda	49_50.rda	0.508354358038877	49	50	49_50.txt.match
49_51.rda	49_51.rda	0.5141317459459	49	51	49_51.txt.match
49_52.rda	49_52.rda	0.431241941136886	49	52	49_52.txt.match
49_53.rda	49_53.rda	0.853750082281209	49	53	49_53.txt.match
49_54.rda	49_54.rda	0.785352808652526	49	54	49_54.txt.match
49_55.rda	49_55.rda	0.811436556983103	49	55	49_55.txt.match
49_56.rda	49_56.rda	0.852018117204661	49	56	49_56.txt.match
49_58.rda	49_58.rda	0.876506360670855	49	58	49_58.txt.match
49_59.rda	49_59.rda	0.999999943742722	49	59	49_59.txt.match
49_60.rda	49_60.rda	0.958059051185314	49	60	49_60.txt.match
49_62.rda	49_62.rda	0.761454262546077	49	62	49_62.txt.match
49_65.rda	49_65.rda	0.999999962661379	49	65	49_65.txt.match
49_66.rda	49_66.rda	0.963489447389949	49	66	49_66.txt.match
49_67.rda	49_67.rda	0.743067609933574	49	67	49_67.txt.match
49_68.rda	49_68.rda	0.948581592299501	49	68	49_68.txt.match
49_69.rda	49_69.rda	0.999999994476381	49	69	49_69.txt.match
50_51.rda	50_51.rda	0.0884809069191673	50	51	50_51.txt.match
50_52.rda	50_52.rda	0.0579390179163554	50	52	50_52.txt.match
50_53.rda	50_53.rda	0.799077526161132	50	53	50_53.txt.match
50_54.rda	50_54.rda	0.655298051327252	50	54	50_54.txt.match
50_55.rda	50_55.rda	0.704147624648862	50	55	50_55.txt.match
50_56.rda	50_56.rda	0.801056399245017	50	56	50_56.txt.match
50_58.rda	50_58.rda	0.840153521399516	50	58	50_58.txt.match
50_59.rda	50_59.rda	0.999998326041239	50	59	50_59.txt.match
50_60.rda	50_60.rda	0.953793669949615	50	60	50_60.txt.match
50_62.rda	50_62.rda	0.570529826688104	50	62	50_62.txt.match
50_65.rda	50_65.rda	0.999999984705287	50	65	50_65.txt.match
50_66.rda	50_66.rda	0.953580221049799	50	66	50_66.txt.match
50_67.rda	50_67.rda	0.741867071040615	50	67	50_67.txt.match
50_68.rda	50_68.rda	0.925937878319907	50	68	50_68.txt.match
50_69.rda	50_69.rda	0.999999990576514	50	69	50_69.txt.match
51_52.rda	51_52.rda	0.104135345315783	51	52	51_52.txt.match
51_53.rda	51_53.rda	0.724169466139338	51	53	51_53.txt.match
51_54.rda	51_54.rda	0.669520841404736	51	54	51_54.txt.match
51_55.rda	51_55.rda	0.718146322558635	51	55	51_55.txt.match
51_56.rda	51_56.rda	0.854485554623202	51	56	51_56.txt.match
51_58.rda	51_58.rda	0.999999914223866	51	58	51_58.txt.match
51_59.rda	51_59.rda	0.999999997197646	51	59	51_59.txt.match
51_60.rda	51_60.rda	0.999999999713482	51	60	51_60.txt.match
51_62.rda	51_62.rda	0.583197311643738	51	62	51_62.txt.match
51_65.rda	51_65.rda	0.999999332980972	51	65	51_65.txt.match
51_66.rda	51_66.rda	0.999999594083852	51	66	51_66.txt.match
51_67.rda	51_67.rda	0.728431723451465	51	67	51_67.txt.match
51_68.rda	51_68.rda	0.944604769813832	51	68	51_68.txt.match
51_69.rda	51_69.rda	0.999999999403784	51	69	51_69.txt.match
52_53.rda	52_53.rda	0.811967868623013	52	53	52_53.txt.match
52_54.rda	52_54.rda	0.699182339124323	52	54	52_54.txt.match
52_55.rda	52_55.rda	0.728938157616808	52	55	52_55.txt.match
52_56.rda	52_56.rda	0.815112465797874	52	56	52_56.txt.match
52_58.rda	52_58.rda	0.909408828952265	52	58	52_58.txt.match
52_59.rda	52_59.rda	0.999999997516489	52	59	52_59.txt.match
52_60.rda	52_60.rda	0.999998533722204	52	60	52_60.txt.match
52_62.rda	52_62.rda	0.441071812732963	52	62	52_62.txt.match
52_65.rda	52_65.rda	0.999999994728496	52	65	52_65.txt.match
52_66.rda	52_66.rda	0.96713142367719	52	66	52_66.txt.match
52_67.rda	52_67.rda	0.755764858411356	52	67	52_67.txt.match
52_68.rda	52_68.rda	0.926946269252563	52	68	52_68.txt.match
52_69.rda	52_69.rda	0.999999993954506	52	69	52_69.txt.match
53_54.rda	53_54.rda	0.221703163348008	53	54	53_54.txt.match
53_55.rda	53_55.rda	0.331099092371767	53	55	53_55.txt.match
53_56.rda	53_56.rda	0.245325822510973	53	56	53_56.txt.match
53_58.rda	53_58.rda	0.483580699458234	53	58	53_58.txt.match
53_59.rda	53_59.rda	0.797182718212807	53	59	53_59.txt.match
53_60.rda	53_60.rda	0.730218973257341	53	60	53_60.txt.match
53_62.rda	53_62.rda	0.817472773135515	53	62	53_62.txt.match
53_65.rda	53_65.rda	0.953921498474246	53	65	53_65.txt.match
53_66.rda	53_66.rda	0.868848750454414	53	66	53_66.txt.match
53_67.rda	53_67.rda	0.508757832624157	53	67	53_67.txt.match
53_68.rda	53_68.rda	0.281676390386362	53	68	53_68.txt.match
53_69.rda	53_69.rda	0.949739424118083	53	69	53_69.txt.match
54_55.rda	54_55.rda	0.0900045164937106	54	55	54_55.txt.match
54_56.rda	54_56.rda	0.196427712236669	54	56	54_56.txt.match
54_58.rda	54_58.rda	0.325565992676857	54	58	54_58.txt.match
54_59.rda	54_59.rda	0.799929375151947	54	59	54_59.txt.match
54_60.rda	54_60.rda	0.742304045770648	54	60	54_60.txt.match
54_62.rda	54_62.rda	0.738963130460781	54	62	54_62.txt.match
54_65.rda	54_65.rda	0.944674166926382	54	65	54_65.txt.match
54_66.rda	54_66.rda	0.858989348189166	54	66	54_66.txt.match
54_67.rda	54_67.rda	0.324219255898578	54	67	54_67.txt.match
54_68.rda	54_68.rda	0.580498445570428	54	68	54_68.txt.match
54_69.rda	54_69.rda	0.935167429808638	54	69	54_69.txt.match
55_56.rda	55_56.rda	0.294295303083376	55	56	55_56.txt.match
55_58.rda	55_58.rda	0.392879093763994	55	58	55_58.txt.match
55_59.rda	55_59.rda	0.869583684750888	55	59	55_59.txt.match
55_60.rda	55_60.rda	0.745740901986987	55	60	55_60.txt.match
55_62.rda	55_62.rda	0.817274423408141	55	62	55_62.txt.match
55_65.rda	55_65.rda	0.95553149008239	55	65	55_65.txt.match
55_66.rda	55_66.rda	0.845967686249408	55	66	55_66.txt.match
55_67.rda	55_67.rda	0.357956035175827	55	67	55_67.txt.match
55_68.rda	55_68.rda	0.661514422859284	55	68	55_68.txt.match
55_69.rda	55_69.rda	0.946675793288755	55	69	55_69.txt.match
56_58.rda	56_58.rda	0.542498176777093	56	58	56_58.txt.match
56_59.rda	56_59.rda	0.888413910908878	56	59	56_59.txt.match
56_60.rda	56_60.rda	0.778344008191361	56	60	56_60.txt.match
56_62.rda	56_62.rda	0.825562354861837	56	62	56_62.txt.match
56_65.rda	56_65.rda	0.951725081370064	56	65	56_65.txt.match
56_66.rda	56_66.rda	0.889006132673467	56	66	56_66.txt.match
56_67.rda	56_67.rda	0.478392611500637	56	67	56_67.txt.match
56_68.rda	56_68.rda	0.542942486259913	56	68	56_68.txt.match
56_69.rda	56_69.rda	0.90867311480581	56	69	56_69.txt.match
58_59.rda	58_59.rda	0.93652198220301	58	59	58_59.txt.match
58_60.rda	58_60.rda	0.897340579774718	58	60	58_60.txt.match
58_62.rda	58_62.rda	0.999999555480537	58	62	58_62.txt.match
58_65.rda	58_65.rda	0.999999975084488	58	65	58_65.txt.match
58_66.rda	58_66.rda	0.870370719373405	58	66	58_66.txt.match
58_67.rda	58_67.rda	0.430462909007603	58	67	58_67.txt.match
58_68.rda	58_68.rda	0.779010583258393	58	68	58_68.txt.match
58_69.rda	58_69.rda	0.999999975890551	58	69	58_69.txt.match
59_60.rda	59_60.rda	0.0418079194186463	59	60	59_60.txt.match
59_62.rda	59_62.rda	0.99999999166743	59	62	59_62.txt.match
59_65.rda	59_65.rda	0.99999998146463	59	65	59_65.txt.match
59_66.rda	59_66.rda	0.999999725620936	59	66	59_66.txt.match
59_67.rda	59_67.rda	0.934584439572865	59	67	59_67.txt.match
59_68.rda	59_68.rda	0.934975357946793	59	68	59_68.txt.match
59_69.rda	59_69.rda	0.999999999465242	59	69	59_69.txt.match
60_62.rda	60_62.rda	0.999999599779043	60	62	60_62.txt.match
60_65.rda	60_65.rda	0.999999987504392	60	65	60_65.txt.match
60_66.rda	60_66.rda	0.954108945197557	60	66	60_66.txt.match
60_67.rda	60_67.rda	0.815272765141783	60	67	60_67.txt.match
60_68.rda	60_68.rda	0.861206448529366	60	68	60_68.txt.match
60_69.rda	60_69.rda	0.999999960357258	60	69	60_69.txt.match
62_65.rda	62_65.rda	0.999999978911929	62	65	62_65.txt.match
62_66.rda	62_66.rda	0.965145611741785	62	66	62_66.txt.match
62_67.rda	62_67.rda	0.799394042037954	62	67	62_67.txt.match
62_68.rda	62_68.rda	0.926512531665218	62	68	62_68.txt.match
62_69.rda	62_69.rda	0.999999996315826	62	69	62_69.txt.match
65_66.rda	65_66.rda	0.0096737498426257	65	66	65_66.txt.match
65_67.rda	65_67.rda	0.957089447256305	65	67	65_67.txt.match
65_68.rda	65_68.rda	0.9777487394145	65	68	65_68.txt.match
65_69.rda	65_69.rda	0.999999901624964	65	69	65_69.txt.match
66_67.rda	66_67.rda	0.88218120164409	66	67	66_67.txt.match
66_68.rda	66_68.rda	0.934950891444652	66	68	66_68.txt.match
66_69.rda	66_69.rda	0.999999891345699	66	69	66_69.txt.match
67_68.rda	67_68.rda	0.761606056977752	67	68	67_68.txt.match
67_69.rda	67_69.rda	0.954190356811756	67	69	67_69.txt.match
68_69.rda	68_69.rda	0.959774474767961	68	69	68_69.txt.match
