core	outsider	nonsep	gene.name
1040	20	19	6	5X102903
1041	33	6	6	5X103072
1042	32	7	6	5X103522
1043	23	16	6	5X103534
1044	33	6	6	5X103569
1045	23	16	6	5X103625
1046	37	2	6	5X103651
1047	37	2	6	5X103671
1048	37	2	6	5X103769
1049	37	2	6	5X104048
1050	37	2	6	5X104079
1051	32	7	6	5X104161
1052	32	7	6	5X104282
1053	17	22	6	5X104323
1054	36	3	6	5X104443
1055	27	12	6	5X104625
1056	37	2	6	5X104669
1057	34	5	6	5X104924
1058	37	2	6	5X105082
1059	37	2	6	5X105117
1060	36	3	6	5X105298
1061	26	13	6	5X105319
1062	32	7	6	5X105354
1063	37	2	6	5X105584
1064	37	2	6	5X105976
1065	31	8	6	5X106122
